Ticker,Date,Open,High,Low,Close
CL1 COMB Comdty,2007-03-07,60.79,62.1,60.64,61.82
CL1 COMB Comdty,2007-03-08,61.74,62.3,61.2,61.64
CL1 COMB Comdty,2007-03-09,61.71,61.83,59.87,60.05
CL1 COMB Comdty,2007-03-12,59.96,59.96,58.6,58.91
CL1 COMB Comdty,2007-03-13,59.01,59.95,57.75,57.93
CL1 COMB Comdty,2007-03-14,58.17,58.44,57.3,58.16
CL1 COMB Comdty,2007-03-15,58.2,58.64,57.4,57.55
CL1 COMB Comdty,2007-03-16,57.53,58.29,56.17,57.11
CL1 COMB Comdty,2007-03-19,57.11,57.59,56.3,56.59
CL1 COMB Comdty,2007-03-20,56.67,57.58,56.1,56.73
CL1 COMB Comdty,2007-03-21,59.65,60.13,59.21,59.61
CL1 COMB Comdty,2007-03-22,60.02,62.05,59.95,61.69
CL1 COMB Comdty,2007-03-23,61.97,62.65,61.25,62.28
CL1 COMB Comdty,2007-03-26,62.34,63.3,62.34,62.91
CL1 COMB Comdty,2007-03-27,62.83,68.09,62.24,62.93
CL1 COMB Comdty,2007-03-28,64.4,64.96,63.36,64.08
CL1 COMB Comdty,2007-03-29,64.03,66.5,63.5,66.03
CL1 COMB Comdty,2007-03-30,66.05,66.78,65.51,65.87
CL1 COMB Comdty,2007-04-02,66.03,66.69,65.25,65.94
CL1 COMB Comdty,2007-04-03,65.8,65.94,63.96,64.64
CL1 COMB Comdty,2007-04-04,64.52,65.09,63.56,64.38
CL1 COMB Comdty,2007-04-05,64.39,64.94,63.6,64.28
CL1 COMB Comdty,2007-04-09,63.85,63.98,61.35,61.51
CL1 COMB Comdty,2007-04-10,61.72,62.28,61.35,61.89
CL1 COMB Comdty,2007-04-11,61.81,62.56,61.53,62.01
CL1 COMB Comdty,2007-04-12,61.92,63.96,61.86,63.85
CL1 COMB Comdty,2007-04-13,63.9,64.58,63.38,63.63
CL1 COMB Comdty,2007-04-16,63.41,64.21,62.55,63.61
CL1 COMB Comdty,2007-04-17,63.6,64.64,63.05,63.1
