Ticker,Date,Open,High,Low,Close
O 1 COMB Comdty,2007-11-15,286,296.5,282.25,284.5
O 1 COMB Comdty,2007-11-16,284,286.75,270.5,280
O 1 COMB Comdty,2007-11-19,280,280,275.5,275.5
O 1 COMB Comdty,2007-11-20,278.5,279.25,275,277
O 1 COMB Comdty,2007-11-21,276.75,277,275.25,276.5
O 1 COMB Comdty,2007-11-23,276.25,276.5,273.5,273.75
O 1 COMB Comdty,2007-11-26,274.5,277.5,272.25,273.5
O 1 COMB Comdty,2007-11-27,273.5,273.75,267.75,269.5
O 1 COMB Comdty,2007-11-28,270,282.25,268.25,270
O 1 COMB Comdty,2007-11-29,269,271,265,268
O 1 COMB Comdty,2007-11-30,268,269.5,262.75,269.5
O 1 COMB Comdty,2007-12-03,269,269,260,261
O 1 COMB Comdty,2007-12-04,261,267.25,261,264.5
O 1 COMB Comdty,2007-12-05,266.75,267,265.5,265.5
O 1 COMB Comdty,2007-12-06,265,265,264.5,265.5
O 1 COMB Comdty,2007-12-07,,,,266.5
O 1 COMB Comdty,2007-12-10,269,274.5,269,272.5
O 1 COMB Comdty,2007-12-11,277.25,281,277.25,280
O 1 COMB Comdty,2007-12-12,281.5,281.5,281.5,283
O 1 COMB Comdty,2007-12-13,285.75,287.75,282,287.5
O 1 COMB Comdty,2007-12-14,279,279,279,279
O 1 COMB Comdty,2007-12-17,297.5,299.75,295,299.25
O 1 COMB Comdty,2007-12-18,299.25,299.75,292,297
O 1 COMB Comdty,2007-12-19,297,302,294.75,301
O 1 COMB Comdty,2007-12-20,301,303.5,296,303.25
O 1 COMB Comdty,2007-12-21,301.5,306,300.5,305.5
O 1 COMB Comdty,2007-12-24,305.25,306,301.5,305.5
O 1 COMB Comdty,2007-12-26,306.75,309.25,306.5,309
O 1 COMB Comdty,2007-12-27,308.5,309,300.25,309
O 1 COMB Comdty,2007-12-28,309,314.5,303,303
O 1 COMB Comdty,2007-12-31,300,308,299.25,306.75
O 1 COMB Comdty,2008-01-02,306.25,315,306.25,312
O 1 COMB Comdty,2008-01-03,315.75,332,313.5,325.5
O 1 COMB Comdty,2008-01-04,325.75,330,317.25,329.75
O 1 COMB Comdty,2008-01-07,327.25,332.5,320.5,326.5
O 1 COMB Comdty,2008-01-08,326.75,334,326.5,332.5
O 1 COMB Comdty,2008-01-09,332,334.5,320.75,327.5
O 1 COMB Comdty,2008-01-10,325.5,329.75,322.25,327
O 1 COMB Comdty,2008-01-11,327,340,324.5,336
O 1 COMB Comdty,2008-01-14,336,351,327.5,330.5
O 1 COMB Comdty,2008-01-15,331,331,320.5,329.5
O 1 COMB Comdty,2008-01-16,329.5,329.5,309.5,321.5
O 1 COMB Comdty,2008-01-17,321.5,330,315.5,322
O 1 COMB Comdty,2008-01-18,322,322,316.25,319.5
O 1 COMB Comdty,2008-01-22,314.75,321,303.75,313.5
O 1 COMB Comdty,2008-01-23,312.25,316.5,306.75,308
O 1 COMB Comdty,2008-01-24,309,317.75,309,316.5
O 1 COMB Comdty,2008-01-25,318.25,324.75,312.25,320.25
O 1 COMB Comdty,2008-01-28,320.25,328.75,320.25,323
O 1 COMB Comdty,2008-01-29,325,328.75,319.75,324.25
O 1 COMB Comdty,2008-01-30,324.5,325.5,320.25,323
O 1 COMB Comdty,2008-01-31,323,332,321,329.25
O 1 COMB Comdty,2008-02-01,329.25,338,323,323
O 1 COMB Comdty,2008-02-04,323.5,338,323.5,335.5
O 1 COMB Comdty,2008-02-05,337.25,349,334,337.5
O 1 COMB Comdty,2008-02-06,339,349.75,336,338.5
O 1 COMB Comdty,2008-02-07,339.5,344.5,337,340.75
O 1 COMB Comdty,2008-02-08,342.75,355,342.75,350
O 1 COMB Comdty,2008-02-11,350,361.5,330,344
O 1 COMB Comdty,2008-02-12,345,348,337.5,341.5
O 1 COMB Comdty,2008-02-13,342,346.25,339,344
O 1 COMB Comdty,2008-02-14,344,356.75,344,354.5
O 1 COMB Comdty,2008-02-15,355.5,359,350.75,358
O 1 COMB Comdty,2008-02-19,357,369.25,357,368
O 1 COMB Comdty,2008-02-20,368,375.75,363.5,375
O 1 COMB Comdty,2008-02-21,375,384.75,369.5,383.75
O 1 COMB Comdty,2008-02-22,383.75,384.75,377.25,384
O 1 COMB Comdty,2008-02-25,386.25,404,386.25,404
O 1 COMB Comdty,2008-02-26,413.25,423.75,384,417.25
O 1 COMB Comdty,2008-02-27,415.75,416.25,399,412.5
O 1 COMB Comdty,2008-02-28,409,414.5,406.5,414.5
O 1 COMB Comdty,2008-02-29,412.5,422,412.5,422
O 1 COMB Comdty,2008-03-03,426,438.5,424.75,434
O 1 COMB Comdty,2008-03-04,420,435.25,418.75,416.5
O 1 COMB Comdty,2008-03-05,416.75,426.25,415.25,418
O 1 COMB Comdty,2008-03-06,,,,410
O 1 COMB Comdty,2008-03-07,395,410,394,391
O 1 COMB Comdty,2008-03-10,365,379.25,365,382
O 1 COMB Comdty,2008-03-11,397.75,398,397.75,395
O 1 COMB Comdty,2008-03-12,392,392,387,393
O 1 COMB Comdty,2008-03-13,397.5,397.5,393,393
O 1 COMB Comdty,2008-03-14,393,394,393,393
O 1 COMB Comdty,2008-03-17,390,399.75,372.5,372.5
O 1 COMB Comdty,2008-03-18,367,379,358,378
O 1 COMB Comdty,2008-03-19,378,380,358,358
O 1 COMB Comdty,2008-03-20,338,355.75,338,339
O 1 COMB Comdty,2008-03-24,343.75,353.5,335.5,335.75
O 1 COMB Comdty,2008-03-25,340.25,354.25,334,334
O 1 COMB Comdty,2008-03-26,339.5,351.75,336.5,344.25
O 1 COMB Comdty,2008-03-27,344,352.75,341.5,344.75
O 1 COMB Comdty,2008-03-28,344.5,360.5,336.75,360.25
O 1 COMB Comdty,2008-03-31,369.25,380.25,348,371.25
O 1 COMB Comdty,2008-04-01,368,388.25,352,388
O 1 COMB Comdty,2008-04-02,380,401.75,380,397
O 1 COMB Comdty,2008-04-03,396.5,405.75,386,397
O 1 COMB Comdty,2008-04-04,392.5,396.25,380.5,385.5
O 1 COMB Comdty,2008-04-07,385.5,387.75,365.5,366.5
O 1 COMB Comdty,2008-04-08,367,376.75,361.5,370.5
O 1 COMB Comdty,2008-04-09,370.5,389.5,376,389
O 1 COMB Comdty,2008-04-10,388.75,395.75,377,387.25
O 1 COMB Comdty,2008-04-11,387.5,388.5,379.75,385
O 1 COMB Comdty,2008-04-14,389,389,382.25,386
O 1 COMB Comdty,2008-04-15,389.5,397.75,386.5,393
O 1 COMB Comdty,2008-04-16,395,398,373,386.5
O 1 COMB Comdty,2008-04-17,391,394.25,375,378.5
O 1 COMB Comdty,2008-04-18,379,383.75,371.5,378
O 1 COMB Comdty,2008-04-21,374,374.25,358,372
O 1 COMB Comdty,2008-04-22,372.5,382.5,368,379
O 1 COMB Comdty,2008-04-23,376,389.75,372,374.5
O 1 COMB Comdty,2008-04-24,372.75,380,370,376.5
O 1 COMB Comdty,2008-04-25,372.5,375.75,369.5,369.5
O 1 COMB Comdty,2008-04-28,372.5,378,360,378.5
O 1 COMB Comdty,2008-04-29,383.5,388,365.25,368.5
O 1 COMB Comdty,2008-04-30,368.25,376.5,367.75,377
O 1 COMB Comdty,2008-05-01,374.5,393,372.5,396.75
O 1 COMB Comdty,2008-05-02,391,413,389.5,401
O 1 COMB Comdty,2008-05-05,409,409.5,396.25,399
O 1 COMB Comdty,2008-05-06,400,409.75,400,408.5
O 1 COMB Comdty,2008-05-07,414.5,414.5,410,405
O 1 COMB Comdty,2008-05-08,,,,404.5
O 1 COMB Comdty,2008-05-09,414,414,408,405
O 1 COMB Comdty,2008-05-12,405,405,405,405
O 1 COMB Comdty,2008-05-13,405,405,397.25,405
O 1 COMB Comdty,2008-05-14,,,,405
O 1 COMB Comdty,2008-05-15,407,407.5,387.5,394
O 1 COMB Comdty,2008-05-16,394,411.5,392,394
O 1 COMB Comdty,2008-05-19,392.75,398.25,390.5,391
O 1 COMB Comdty,2008-05-20,396.5,401.5,393.75,394
O 1 COMB Comdty,2008-05-21,393.25,402.25,393.75,396.5
O 1 COMB Comdty,2008-05-22,400,405.75,387.75,388.5
O 1 COMB Comdty,2008-05-23,381,390.5,380.5,385.5
O 1 COMB Comdty,2008-05-27,385.25,394.5,382.25,394
O 1 COMB Comdty,2008-05-28,384.75,392,380.5,390
O 1 COMB Comdty,2008-05-29,387.5,388,376.25,382
